# id network 	 title 
# Community0
574	Carrió presentó una denuncia penal contra Gils Carbó
# Community15
13	Un amplio sector opositor apoya la reforma electoral
45	Reforma política: los 10 puntos más polémicos de la propuesta oficial
95	Para los expertos, la boleta electrónica debe aplicarse de manera progresiva
143	Cambio a la reforma: se podrá votar en internas diferentes
166	El Gobierno no consigue el apoyo para implementar en 2017 la boleta electrónica
232	Cedió el Gobierno y la aplicación de la boleta electrónica será parcial en 2017
279	Alberto Dalla Vía: "La Cámara Nacional Electoral no cederá el control de las elecciones"
444	El Gobierno y la Justicia discuten por el control de las elecciones y su presupuesto
445	Freno en el Congreso a la negociación por la reforma electoral
467	Más trabas al debate por la boleta electrónica
764	Diputados reactiva el debate por la boleta electrónica
768	Diputados reactiva el debate por la boleta electrónica
869	Boleta electrónica: el Gobierno cedió ante la Cámara Electoral y hoy se firma el dictamen
889	El proyecto de boleta electrónica salió de la parálisis con el dictamen
891	Un sistema que puede ser una caja negra
892	Luces y sombras del voto electrónico
928	Fuerte incremento en el presupuesto para las elecciones de 2017
1059	Quiénes ganan y quiénes pierden con la reforma electoral
# Community16
49	Macri busca apoyo externo y de las FF.AA. para combatir el narcotráfico
53	Los militares apuestan al poder disuasivo en el control fronterizo
393	Continuó en el Norte el operativo  "seducción" de gobernadores del PJ
409	Junto con la oposición, Macri lanzó un amplio plan antidrogas
410	El renovado guiño a los gobernadores se extendió esta vez a Lorenzetti y a Massa
418	El Gobierno busca intensificar la cooperación con 40 países
501	Bullrich y Lifschitz buscan acordar un plan de seguridad para Santa Fe
516	Según Burzaco, la penetración del narco está en un "nivel intermedio"
567	El Gobierno envía fondos y gendarmes a Santa Fe
568	Macri ayuda a Schiaretti por la crisis previsional
590	Lifschitz recibió a Frigerio antes de ir a ver a Macri
602	Burzaco advirtió sobre argentinos formados por EI y debió rectificarse
604	El “ensayo y error” tiene límites concretos
609	Macri y Lifschitz acuerdan acciones conjuntas contra el narcotráfico en Santa Fe
614	Gestos del Gobierno para distender el mal clima con el socialismo
645	La Nación financiará el déficit del sistema previsional cordobés
777	Avances en Santa Fe por el convenio de seguridad
1035	En Dock Sud realizaron el primer simulacro de un ataque terrorista
# Community17
180	Las mujeres se unen en el Congreso por una ampliación del cupo femenino
404	La Ciudad impulsará la paridad de género
731	Respaldo explícito a la candidatura de Malcorra en la ONU
765	Fuerte puja entre Pro y el massismo en la Legislatura
769	Fuerte puja entre Pro y el massismo en la Legislatura
845	Aceleran en el Senado la igualdad de género
927	Vidal exploró alianzas con el PJ para no depender de Massa en la Legislatura
956	Las mujeres integrarán la mitad de las listas bonaerenses a partir del próximo año
961	La iniciativa fue elogiada por casi todo el arco político, aunque también despertó reparos
962	El preámbulo de una guerra de nervios para los hombres
963	A nivel nacional, la norma plantea dudas
987	Vidal expresó su apoyo a la paridad de género
1008	Malena Galmarini: "Es más fácil dialogar con Vidal que con Macri"
1053	Legisladoras: con más bancas, pero aún lejos del poder
1058	A pesar de los avances numéricos, aún hay muchos retos en el camino
# Community18
234	Cuestionan el reparto de la ayuda a la niñez
814	Al Gobierno le reconocen la voluntad de diálogo, pero le cuestionan la efectividad
824	¿Hay más de un millón de nuevos subsidios este año?
857	La pobreza afecta al 32% de la población y Macri ata el éxito de su gestión a reducirla
859	El primer dato oficial reveló lo que ocultó el kirchnerismo
860	Sin un diagnóstico, no puede haber tratamientos eficaces
862	Agustín Salvia: "Tuvimos amenazas telefónicas en nuestros domicilios"
863	La oposición repartió culpas por la pobreza, pero el FPV evitó hablar de la herencia
868	Muy lejos de las cifras de Alemania
873	Estigmas, premios en Roma y datos ocultos
887	Tras los datos de pobreza, el Gobierno apuesta al empleo
916	El aumento de la pobreza se consolidó pese a que hay más planes sociales
917	Hogares con niños, un factor adicional de riesgo económico
919	Rogelio Frigerio: "No le vamos a dar nada a la CGT; nosotros gobernamos para los 40 millones de argentinos"
920	Macri quiere apurar la formación de jóvenes pero falta coordinación
934	Creen que los ejes de campaña aún están lejos de ser realidad
1048	Con el nuevo gobierno aumentaron los planes sociales y la pobreza
# Community19
87	Los secretarios de los Kirchner negaron una visita de Casanello
141	La Cámara Federal confirmó a Casanello al frente del caso Báez
275	Detallan supuestos giros millonarios del kirchnerismo
285	Rastrean operaciones de Báez informadas desde Estados Unidos
314	Piden que se la indague y se le prohíba salir del país
338	Un audio de Marijuan desató fuertes críticas del kirchnerismo
340	Procedimiento en el Banco de Santa Cruz
356	Desestiman una denuncia por el uso de datos de la Anses
394	El fiscal Delgado pidió investigar a Peña por el convenio con Anses
427	Suiza dio un primer paso para probar posibles cuentas de los hijos de Báez
463	La Justicia pidió informes sobre los teléfonos que usaba Cristina Kirchner
525	Desestimaron una denuncia contra Peña
664	Rechazan las pretensiones del hijo de Báez de apartar a Casanello de la investigación
# Community20
12	Piden a Avruj por los militares detenidos
75	Dan a conocer archivos secretos de EE.UU. con detalles de la dictadura
93	Los archivos de EE.UU. reflejan el dilema de Carter con la dictadura
109	Macri evitó precisar la cifra de desaparecidos y generó rechazos
195	Etchecolatz  no quedará preso en su domicilio
238	Avalan la prisión domiciliaria a represores
278	Comienza un nuevo juicio a represores
288	El Gobierno evalúa objetar la prisión domiciliaria de Etchecolatz
305	Fuerte expectativa por la sentencia en la megacausa La Perla
329	Piden revisar el beneficio a Etchecolatz
342	Cadena perpetua a Menéndez y a otros 27 militares por la represión en La Perla
343	Investigarán delitos previos al golpe
344	Schiaretti emocionado y Carlotto contra Pando
362	Claudio Avruj: "Revisaremos los casos que estén viciados"
577	Graffigna, condenado a 25 años de prisión
# Community21
9	López quiso comprar la casa en la que vivía en Tigre, dijo un imputado
90	López: piden reexaminar la salud de una de las monjas
92	Galera dijo que conocía a López "socialmente", pero negó ser su testaferro
126	López dijo que la plata provenía de la política y sugirió complicidades
134	Delirios y paranoia: el relato de su detención
144	Piden procesar a la esposa de López, a una monja y a empresarios
201	Rafecas encontró el escondite secreto donde López ocultaba el dinero
251	Caso López: no pudieron establecer el origen del dinero y lo trasladaron al BCRA
402	Caso José López: la hermana Alba sería declarada inimputable
417	Nueve empleados complicaron al ex secretario
428	Investigan por qué López usaba autos de contratistas del Estado
453	Procesaron a la esposa de López y a dos empresarios
464	Procesan a Boudou otra vez y lo indagan por una falsificación
505	Reclaman procesar a la monja que ayudó a López
508	Reclaman procesar a la monja que ayudó a López
559	López: nueva causa por el manejo de recursos públicos
# Community22
58	Se demoran los proyectos anticorrupción por sus serias inconsistencias
380	Avanzan los proyectos contra la corrupción
433	En el Senado avanza la iniciativa que crea la figura del arrepentido
500	Diferencias por la ley de acceso a la información
514	El Senado debate hoy la ley de acceso a la información
528	Una figura que debe tener un uso gradual
529	Amplio apoyo en el Senado al paquete de leyes anticorrupción
620	Prat-Gay, con legisladores oficialistas y opositores
745	Debaten un proyecto que permite al Estado asociarse con privados
762	Avanza la promoción de obras públicas con aporte privado
935	Preocupa la capacidad de la Justicia para implementar la ley de flagrancia
948	Fiscales piden que se suspenda la vigencia de la ley de flagrancia
959	Con un cambio legal, el Gobierno busca limitar las excarcelaciones
1006	Se suspende hasta fin de mes la ley que prevé los juicios exprés
1007	El Gobierno llevó al Senado el nuevo Código Procesal Penal
1016	Un tribunal declaró que no prescriben las causas contra funcionarios por corrupción
1041	"La Justicia fracasa si no resuelve los casos a tiempo"
# Community23
472	Vidal: "Hay sectores antidemocráticos que no aceptan perder"
675	Federico Salvai: "Margarita Stolbizer tiene las puertas abiertas"
724	Gestos de cercanía entre el Gobierno e intendentes del PJ antikirchnerista
794	De la Torre tantea al PJ del interior bonaerense en nombre de Vidal
823	Interna feroz: Pro le vacía a Cano el Plan Belgrano
853	Macri convoca a intendentes y el PJ arma una cumbre paralela
855	Vidal asume la conducción de Pro en la provincia de Buenos Aires
872	Tomó Vidal las riendas partidarias de Pro en la provincia
895	Cambiemos reunió a sus intendentes con miras a las elecciones
900	Macri reunió a 1800 intendentes para exhibir un diálogo directo
902	Los invitados celebraron el diálogo, pero piden efectivo
985	Randazzo da nuevas señales y en el peronismo se ilusionan
998	El kirchnerismo retuvo la FAM ante el vacío de Cambiemos y del PJ
1025	Vidal oficializó el pase a Cambiemos de cuatro intendentes peronistas
1026	Síntesis
1027	Síntesis
1037	Macri evalúa reducir la cantidad de ministros con la definición de candidatos
# Community24
553	La situación del juez Rafecas se coló en el plenario del Consejo de la Magistratura
554	Reacciones judiciales y políticas por la solicitada
576	La Asociación de Magistrados criticó a Rafecas y a la solicitada
583	Elaboran propuestas para acelerar los procesos
584	La acumulación de causas demora los juicios por corrupción
665	La Justicia prevé gastar $ 35.000 millones
715	Cada vez hay más denuncias contra jueces por su desempeño
757	En los últimos ocho años, la Corte ahorró $ 14.000 millones
851	Duro reclamo de la Corte para que el Consejo nombre jueces
913	La Magistratura defendió su trabajo ante la Corte
926	La Corte se endureció con el Consejo después de recibir la queja de los jueces
967	La Corte pidió nombrar jueces subrogantes
1004	Los magistrados cobran entre $ 70.000 y $ 125.000
# Community25
15	EE.UU. facilitará el ingreso de argentinos
16	Un firme pedido a los empresarios para que inviertan en el país
152	Susana Malcorra: "El conflicto por las tarifas daña la imagen del país"
182	Macri recurre a las provincias por los refugiados sirios
183	Amnistía alertó a la Cancillería por la "falta de políticas de integración" para refugiados
401	Refugiados sirios: en San Luis avalan el plan
603	Un informe ya había alertado de 23 reclutas en las filas jihadistas
621	La DAIA le reclamó al Gobierno que combata la amenaza de EI
712	El Presidente buscará apoyo para destrabar la llegada de refugiados
720	Nicolás Dapena: "Sólo una buena selección de los refugiados sirios evitará infiltrados del EI"
735	Compromiso para recibir a refugiados sirios
893	El Gobierno acelera los trámites para traer al país a 200 refugiados sirios
# Community26
106	Nisman: investigarán las llamadas de Cristina
405	Nisman: rechazan un pedido para que la Corte evalúe la causa
454	El Congreso abrió una investigación sobre el caso Nisman
483	Aníbal Fernández negó las acusaciones de Segovia ante la Justicia
497	Piden que el caso Nisman pase al fuero federal
635	Insisten en que se reabra la denuncia de Nisman
662	Gils Carbó pidió que la Corte intervenga en el caso Nisman
729	La justicia federal investigará la muerte de Nisman
738	Satisfacción en el entorno de la familia del fiscal
755	Buscan ampliar la investigación de la muerte de Nisman
946	Reclaman datos de los viajes y las cuentas de Nisman en el exterior
# Community27
216	Pérez Corradi dejaría su celda VIP por una prisión común
317	Otorgan la extradición de Pérez Corradi a EE.UU.
357	Servini se opone a extraditar a Pérez Corradi
385	Pérez Corradi reiteró que el kirchnerismo lo protegió
638	Dos meses después, Pérez Corradi terminó su declaración indagatoria
835	Servini: "Ahora se puede investigar"
846	Garavano cruzó a Servini y pidió investigar su denuncia de presiones
847	Efedrina: en los próximos días procesarán a Corradi
871	Pérez Corradi pidió ingresar a otro plan de protección judicial
1097	Procesan y embargan a Pérez Corradi por el tráfico de efedrina
# Community28
170	Las organizaciones sociales redoblan la presión contra Macri
325	La Gendarmería desalojó con balas de goma una violenta protesta de piqueteros en una autopista
441	Divide al oficialismo el control de las protestas sociales
443	Para los que reclaman, el impacto es limitado
534	Las organizaciones reclaman más ayuda oficial
549	Barrios de Pie volvió a la protesta y reclamó la emergencia social
571	Encuentro con las organizaciones sociales
659	La oposición presentó un proyecto para aumentar las asignaciones
807	La CGT recibió en su sede a la Iglesia y a las organizaciones sociales
809	Piqueteros y gremios, un nexo en crecimiento
829	Otro campamento piquetero en la Plaza de Mayo desafía al Gobierno
915	Los grupos piqueteros reclaman una ley de emergencia social
983	Impulsan con ollas populares la ley de emergencia social
1034	Ya hay negociaciones para quitarle tensión social al fin de año
# Community29
100	Para dar una señal a la Corte, el Gobierno convocó a los ex secretarios de Energía
119	Giran fondos a algunas empresas gasíferas
120	El Gobierno logró apoyo de gobernadores y técnicos por la suba de tarifas
135	Macri suspendió las audiencias de agosto, pero no las de octubre
140	Crean un consejo para conseguir consenso sobre la suba de tarifas
154	Macri convoca a la oposición para trazar un Plan Federal energético
239	Tras el freno a la suba del gas, el Gobierno convocó a audiencias
242	El Gobierno busca sumar apoyo político a través de un acuerdo federal energetico
247	Creen que el fallo retrasará las inversiones, pero destacan el acatamiento del Gobierno
259	Tras el fallo, el ala política se reposiciona frente a los CEO
327	Los sindicatos piden hablar con Macri por las tarifas
364	Macri impulsa un acuerdo con la oposición, la CGT y los empresarios
# Community30
358	Ascensor: Vera y Durán Barba, por fin frente a frente
387	Gils Carbó negó haber designado empleados
390	Frigerio se reúne con gobernadores del Norte
399	Con los embajadores de Israel y Gran Bretaña
429	Piden las máquinas de Báez para las FF. AA.
455	Síntesis
474	Lorenzetti verá a Francisco
478	Síntesis
487	Síntesis
498	Polémica por la modista de Vidal
523	Allanamiento al Tribunal de Cuentas
540	Monzó impulsará la ampliación de bancas
544	Cruce entre el Gobierno y la jueza de las tarifas
569	Amenazas al gobernador Morales
572	Macri–Vidal, una postal recurrente
747	Carrió, contra el juego en la provincia
# Community31
5	Un atajo judicial que puede revivir el caso
8	Avance para reabrir la denuncia de Nisman contra Cristina
29	Rafecas no reabrirá la denuncia de Nismam
69	Bonadio pidió medidas y reactivó la denuncia de Nisman contra Cristina
91	La denuncia de Nisman encontró a un juez dispuesto a avanzar
128	La Cámara debe decidir si reabre la causa por la denuncia de Nisman
176	Moldes propuso acusar a Cristina y a Timerman por traición a la patria
595	El juez Rafecas cuestionó la solicitada que pidió su remoción
663	La Cámara ya puede decidir si se reabre la denuncia del fiscal
849	La Cámara rechazó otra vez reabrir la denuncia de Nisman
993	Para el fiscal Moldes, Nisman murió por la denuncia que hizo
# Community32
35	Inconsistencias y falta de control en el patrimonio de los jueces
185	Los funcionarios de Macri, mayoría en el top ten de políticos acaudalados
186	Dos gremios rechazan la difusión de datos
368	Carrió pidió el detalle patrimonial de la Corte
513	La Corte mantendrá su propio régimen de declaraciones juradas
515	La Oficina Anticorrupción justificó diferencias en las declaraciones juradas de Macri
532	El juez Rosatti se diferenció en la Corte y difundió su declaración jurada
575	La Corte Suprema ratificó el régimen de declaraciones juradas
585	Disparidad patrimonial entre los jueces de la Corte Suprema
586	Información limitada y de difícil acceso
820	Descontarán un 20% del sueldo a funcionarios que no informen sus bienes
# Community33
668	Macri hablará ante la ONU de los refugiados
674	Macri viaja hoy a la ONU para exponer su plan por los refugiados
711	El reclamo por las Malvinas es "innegociable", afirmó Macri
717	En EE.UU., Macri lanzó otro llamado a invertir en la Argentina
718	Fuertes críticas del Presidente a Venezuela
719	La reunión con Bill Clinton, un guiño a la postulación de Hillary
752	AMIA: Macri escuchó los planteos de la comunidad judía
783	Positivo balance oficial del viaje de Macri, pese al traspié por Malvinas
# Community34
116	Los gremios jaquean con reclamos al gobierno de Alicia Kirchner
131	El paro de los docentes bonaerenses se sintió con fuerza
324	El paro de los docentes tuvo un fuerte impacto en las escuelas públicas
406	Cerró la negociación más alta, con una suba de 41% para azucareros
407	Se tensan las paritarias de Aerolíneas por el plan para reducir el déficit
460	Docentes volvieron a parar en todo el país
570	La CTA acordó avanzar en un paro nacional con la CGT
640	Reacción de la CGT frente al pedido de prudencia de Macri a los sindicatos
641	El Gobierno cree que los aumentos salariales le van a ganar a la inflación en diciembre
700	Críticas al Gobierno, en reclamo de paritarias
828	Los estatales, docentes y médicos paran en todo el país
854	Masiva protesta de estatales y docentes, que exigen paritarias
# Community35
301	La Corte Suprema suspendió un concurso de Cristóbal López
449	Embargan por evasión a una empresa ligada a Cristóbal López
521	Cristóbal López se acogió a la moratoria para hacer frente al caso de evasión
636	Revés de un juez que avaló a Cristóbal López
742	Cristóbal López cosechó en la Corte un duro revés judicial
848	Indagan a Cristóbal López por los $ 8000 millones
876	Cristóbal López trató de desvincularse de Oil y la evasión fiscal
880	Cristóbal López trató de desvincularse de Oil y la evasión fiscal
896	Echegaray negó haber ayudado a Cristóbal López desde su cargo en la AFIP
# Community36
33	Malcorra sigue en carrera para acceder a la conducción de la ONU
74	Ban Ki-moon destacó el "liderazgo compasivo" de Macri y elogió las medidas del Gobierno
173	La batalla del arte: se llena de cuadros la Casa Rosada
310	Malcorra busca votos en África para llegar a la ONU
400	Se complicó el camino de Malcorra a la ONU
422	Malcorra sigue en su pelea por la ONU, a pesar de las críticas
573	Malcorra volvió a quedar atrás en la pelea por la ONU
786	Una búlgara busca sorprender en la carrera por la ONU
838	Malcorra, lejos de liderar la ONU
974	Malcorra quedó fuera de la carrera por la ONU, pero sigue en su cargo
# Community37
18	Mercosur: sin acuerdo en Uruguay, con la expectativa en Brasil
34	Buscan bajar la tensión en Mercosur
184	Venezuela profundiza la tensión en el Mercosur
291	La UE pidió por una Argentina con "estructuras sostenibles"
311	El Mercosur promoverá acuerdos comerciales sin aval de Venezuela
321	El Mercosur amenaza con suspender a Venezuela
938	Temer visita a Macri con la intención de levantar las barreras comerciales
942	Macri acordó con Temer impulsar el comercio y reforzar el Mercosur
943	Una foto para la izquierda bolivariana en retirada
# Community38
654	La tarifa del gas se debate desde hoy en una larga audiencia
666	Javier Corcuera: "La situación energética hoy en el país es muy complicada"
679	El Gobierno defendió sin alteraciones el plan de suba del gas
681	Fuera del recinto
682	Muchos controles, una militancia raleada y un clima que nunca se llegó a complicar
694	Fuera del recinto
702	Discursos más políticos y muchas ausencias en la audiencia por el gas
713	Conforme con las audiencias, el Gobierno prepara las nuevas tarifas
# Community39
371	Guiños de Vidal y Massa al GEN para fragmentar La Matanza
391	Macri llamó a bajar el nivel de agresión y confrontación política
419	Crece la polémica por la división de La Matanza
466	Verónica Magario: “La etapa de Cristina se cerró en diciembre”
486	Contraataque: a Stolbizer le regalan libros para que conozca al "verdadero Massa"
519	Vidal ya consulta a los vecinos si quieren dividir La Matanza
631	Reavivan el debate para dividir La Matanza
776	Tregua del massismo y Cambiemos en la Legislatura provincial
# Community40
531	Lorenzetti participa de un encuentro con Francisco
555	Lorenzetti saludó al papa Francisco y elogió su liderazgo
613	El Papa Francisco recibirá al Presidente el 15 de octubre
727	Menem visitó al Papa y criticó a Cristina
901	Antes de recibir a Macri, el Papa confirmó que no vendrá el próximo año
907	Problemas de agenda y de tiempos más adecuados
1010	Referentes sociales irán a ver a Francisco en noviembre
1023	Macri y Francisco tendrán una audiencia más informal
1036	Macri ve al Papa con la mira puesta en dar una vuelta de página
# Community41
495	Gils Carbó dictaminará en contra de las subas
587	El Gobierno redobla la ofensiva contra Gils Carbó, junto al PJ
588	García Lema y Recondo, entre los posibles reemplazantes
616	Crean la Bicameral para desplazar a Gils Carbó
634	El FPV dará pelea para que Gils Carbó siga en su cargo
709	Graciela Camaño: "El mandato del procurador debe tener un límite"
722	El PJ no kirchnerista se suma a la embestida contra Gils Carbó
# Community42
821	Hay 850 policías que todavía están en falta
830	En la provincia trabajan en un plan para garantizar un fin de año sin incidentes
955	Macri envía 6400 efectivos federales para reforzar la seguridad en la provincia
957	Un territorio sacudido por los homicidios violentos
958	Celebraron intendentes oficialistas y opositores
982	La nueva agenda que marca la inseguridad
1031	Hacer visible la lucha contra el delito, la razón que llevó al envío de efectivos
1033	Mar del Plata: el temor a un estallido en medio del desorden
1062	Un civil tendrá el control administrativo de la policía bonaerense
# Community43
136	Investigarán el origen del dinero que le robaron a Michetti
496	Michetti puso a Gil Lavedra al frente de su defensa
543	Piden libros contables de la fundación de Michetti
560	Síntesis
642	Michetti llevó tranquilidad a los empresarios
687	Michetti explicó el origen del dinero y pidió ser sobreseída
836	Robo a Michetti: citan como testigos a 22 donantes
1071	Michetti recibió una donación de un empresario ligado a López
# Community44
725	Durán Barba, blanco de nuevas críticas
763	Macri, al frente de un timbreo de Cambiemos en todo el país
789	Una obsesión común une a Macri con los inversores
793	Peña juntó a 1000 voceros oficiales para unificar el discurso
930	Macri renegocia el contrato de Cambiemos
945	Los socios de Cambiemos ratifican hoy su alianza con la mira puesta en 2017
1044	La batalla bonaerense, el desvelo de Macri
1051	Lousteau evalúa volver de EE.UU. para competir contra Pro en 2017
1096	Con un Yrigoyen "pop", la UCR porteña erigió a Martín Lousteau como su gran promesa
# Community45
322	Beneficio para medios digitales
376	Aval al esquema de la pauta oficial
448	Premian a LA NACION y Clarín por defender la libre expresión
536	El Senado aprobó un IVA diferenciado para los medios digitales
537	ADEPA reclamó transparencia en la regulación de la pauta oficial
908	ADEPA: "El país dejó atrás la etapa más oscura"
# Community46
77	AFI: malestar en el Senado con Carrió
94	Se define el destino de Arribas y Majdalani
101	En una sesión atípica aprueban los pliegos de Arribas y Majdalani
123	La sesión en el Senado dejó expuesta la conducción de Michetti
382	Demoras y secretos en la comisión que controla la AFI
470	En medio de un debate interno, Macri posterga una definición sobre la AFI hasta 2017
596	El debate por los fondos de inteligencia
844	Arribas participa de un foro de servicios de inteligencia
# Community47
558	Hallan efedrina en un depósito señalado por Gómez Centurión
566	Buscan determinar las empresas vinculadas con el cargamento
598	El eslabón que une crimen y política: la efedrina
623	Investigan la ruta de la pseudoefedrina de Ezeiza
637	Otros 885 kilos de pseudoefedrina pasaron sin trabas por la Aduana
639	Encuentran documentos del polémico cargamento
# Community48
578	Milani pidió investigar el área de inteligencia
677	Inquieto por la Justicia, con proyectos en el PJ y lejos de La Cámpora
678	Milani quedó al borde de ser indagado por enriquecimiento ilícito al no poder justificar sus bienes
740	Indagarán a Milani porque no pudo justificar su patrimonio
756	Milani reconoció errores en su declaración de bienes, pero los adjudicó a un "olvido"
# Community49
149	El Gobierno denuncia a De Vido por un fraude de US$ 130 millones
408	Síntesis
605	La OA recomendó a Aranguren que venda sus acciones en Shell
606	Avanza la causa contra el ministro de Energía
607	Hay 35 funcionarios bajo investigación
622	Aranguren aún no definió qué hará con las acciones de Shell
633	Aranguren vendió sus acciones en Shell para cerrar la polémica
# Community50
526	Acusan de blanqueo al "Caballo" Suárez
628	Detuvieron al gremialista Suárez, procesado como jefe de una asociación ilícita
629	Negocios, poder y un mensaje a los gremios
652	Síntesis
660	Solicitan que el "Caballo" Suárez vaya a juicio por extorsión
673	El drama de Macri en el retorno al mundo
# Community51
843	El Gobierno lanzó un foro de transparencia en un ámbito emblemático del kirchnerismo
931	Alertan que pueden circular fondos del terrorismo en el país
932	La lupa en las causas del kirchnerismo
933	Diferencias de criterio a la hora de evaluar el origen del dinero sucio
953	Una misión de la OEA viene para revisar la política anticorrupción
1009	Cooperativas bajo sospecha por lavado
1011	Refuerzan medidas para sumar controles
# Community52
336	Primera reunión de la nueva CGT unida
411	Triaca recibirá a la conducción de la CGT
437	Sintonía y una agenda común con la CGT
626	La CGT y la UIA piden que el Gobierno llame a un diálogo social
643	La Iglesia pidió a la CGT evitar medidas extremas
692	José María Arancedo: "La prudencia tiene que ir acompañada de un ofrecimiento"
772	La Iglesia se reunió con el Gobierno y le pidió que impulse un diálogo social
# Community53
292	El arreglo del Irizar ya costó más que un nuevo rompehielos
522	El Gobierno denuncia sobrefacturaciones en la campaña antártida
612	Imputaron a Agustín Rossi
787	Por los altos costos, el Gobierno declarará fracasada la licitación de la campaña antártica
788	Fuerte ahorro en el envío de alimentos
# Community54
145	Milagro Sala quedó incomunicada e inició una huelga de hambre
721	El Gobierno armará una mesa de diálogo por el caso Milagro Sala
875	Avanza un pedido para que José López viaje a Jujuy y declare por un desvío de fondos
879	Avanza un pedido para que José López viaje a Jujuy y declare por un desvío de fondos
910	El juez Rafecas autorizó a trasladar a José López para que declare en Jujuy
951	Piden que López no viaje a Jujuy
980	En un megaoperativo, López viajó a Jujuy, pero no declaró
# Community55
187	Jmelnitzky y Bronfman: "Se intentó poner en tela de juicio la responsabilidad de Irán"
271	AMIA: el Gobierno insistirá en la captura de los iraníes
273	Israel, a la espera de que "llegue la justicia"
384	Macri recibe al nuevo embajador de Israel y afianza las relaciones
816	AMIA: el avance contra los iraníes divide a los familiares
818	El Gobierno impulsa el juicio en ausencia para el lavado y el narcotráfico
# Community56
111	Acuerdo para poner límites a la reelección de los intendentes
218	Ponen fin por ley a las reelecciones indefinidas de los intendentes
236	El 79% de los intendentes del conurbano consiguió ser reelecto
267	La ley antirreelecciones complica a los candidatos que quiere Vidal en 2017
269	Bastiones de mandatos ilimitados
421	Colombi avanza con su plan reeleccionista
# Community57
39	Investigan por lavado y contrabando a un hombre clave de la embajada paralela
54	Vinculan a Levy con la "diplomacia paralela" que conducía De Vido
262	Investigan en Panamá a un empresario argentino vinculado a Venezuela
298	El Gobierno cerró un polémico fideicomiso con Venezuela
316	De Vido, Olazagasti y Levy viajaron varias veces juntos a Caracas
# Community58
151	Los intendentes del PJ están molestos por la falta de obras
169	El banquero de Vidal que recorre el territorio
253	Se sumarán intendentes al foro de Cambiemos
268	J. De La Torre: "La gobernadora quiere sumar una  mirada peronista"
330	En el Conurbano, la tendencia de Cambiemos es sumar trabajadores municipales
348	Guerra de sutilezas entre peronistas "Pro" y del FPV
# Community59
396	Massa: "Hay sectores violentos cercanos al kirchnerismo"
434	Massa y Stolbizer tuvieron su primera cita partidaria
435	Gestos de familiaridad que crecen en privado
439	Margarita Stolbizer: del gran fracaso electoral al rutilante estrellato político
450	Junto a Vidal y a Massa, Stolbizer siguió con sus guiños políticos
726	En voz baja, Massa y Stolbizer ya negocian nombres del peronismo
# Community60
397	El vínculo con la CGT abre oportunidades y riesgos para el FR
541	No cede la polémica por el proyecto de Massa sobre las importaciones
547	Más críticas de Massa por la economía
592	Escala la pelea entre el Gobierno y el FR por las importaciones
593	Molesto con sus oscilaciones, el macrismo se prepara para confrontar con Massa
# Community61
538	Macri buscó relativizar las diferencias en el gabinete
545	Por el freno a las tarifas, el Gobierno prevé que la inflación de agosto será 0%
1085	La economía cambia la agenda
# Community62
1063	Ernesto Samper: "No conviene que se instale una guerra ideológica en la región"
1064	Ernesto Samper: "No conviene que se instale una guerra ideológica en la región"
1065	Ernesto Samper: "No conviene que se instale una guerra ideológica en la región"
# Community63
233	Boudou, a un paso del juicio oral por su intento de quedarse con Ciccone
557	Citan a Echegaray a indagatoria por la causa Ciccone
1005	A Boudou también lo investigan por lavado de dinero
# Community64
438	El oficialismo convocó a los bloques legislativos para testear su propuesta para las audiencias
494	La Casa Rosada busca el respaldo político de diversos sectores para el nuevo marco tarifario
511	El oficialismo le presentó su plan a la oposición
# Community65
484	El Gobierno barre los últimos vestigios de la ley de medios K
485	Crearon una variada comisión para redactar el proyecto
778	El Gobierno abre a debate la redacción de su propia ley de telecomunicaciones
# Community66
303	Amplían la denuncia contra Macri en la causa Panamá Papers
671	Un testigo clave despegó a Mauricio Macri de la sociedad en Bahamas
979	Amplían la denuncia contra el Presidente
# Community67
299	Piden un juicio oral contra De Vido
503	De Vido irá a juicio oral por la tragedia ferroviaria de Once
506	De Vido irá a juicio oral por la tragedia ferroviaria de Once
# Community68
425	Una disputa que representa por año $ 90.000 millones
493	El Gobierno propone ahora una suba promedio del gas de 203% y dos ajustes anuales
597	Subsidiar la energía este año costará $ 200.000 millones
680	Una propuesta que fue mejorada para lograr mayor consenso
714	Los oradores de la audiencia de gas salieron airosos en los chequeos
# Community69
381	Acelera el Gobierno todo el recambio de los aviones presidenciales
644	El Gobierno pone a la venta el Tango 01 y compra un avión de U$S 40 millones
906	Modifican la política de viajes oficiales
940	Vidal y ocho ministros hicieron uso de parte de la flota aérea presidencial
# Community70
160	Retrocedió la imagen del Gobierno, pero se mantiene el optimismo
693	Por la baja inflación, mejoró la percepción de la economía
703	Vidal tiene más imagen positiva que Macri en el conurbano
803	Alto nivel de aprobación para la gestión de los intendentes del conurbano
# Community71
994	Fuerte incremento patrimonial del camarista Freiler
1018	El camarista Freiler, más cercado por la Justicia y el Consejo
# Community72
822	Polémica por nuevas irregularidades en las cuentas de la campaña presidencial
929	El Gobierno quiere limitar el uso de fondos públicos en la campaña
# Community73
909	Procesan a ex colaboradores de Randazzo por hacer fraude al Estado y desviar 50 millones al Estado
1055	El programa Argentina Sonríe contrató a una firma investigada
# Community74
